Date,Low,Close,Drawdown%,Rolling_ATH,ATH_Anchor_Date,Ticker
2009-09-24,41.77,42.07,65.09,120.5,2000-03-24,QQQ
2009-09-25,41.58,41.7,65.39,120.5,2000-03-24,QQQ
2009-09-28,41.89,42.41,64.8,120.5,2000-03-24,QQQ
2009-09-29,42.03,42.22,64.96,120.5,2000-03-24,QQQ
2009-09-30,41.6,42.25,64.94,120.5,2000-03-24,QQQ
2009-10-01,41.0,41.0,65.98,120.5,2000-03-24,QQQ
2009-10-02,40.72,40.88,66.07,120.5,2000-03-24,QQQ
2009-10-05,40.83,41.21,65.8,120.5,2000-03-24,QQQ
2009-10-06,41.42,41.94,65.2,120.5,2000-03-24,QQQ
2009-10-07,41.77,42.06,65.1,120.5,2000-03-24,QQQ
2009-10-08,42.14,42.24,64.95,120.5,2000-03-24,QQQ
2009-10-09,42.06,42.48,64.75,120.5,2000-03-24,QQQ
2009-10-12,42.28,42.57,64.67,120.5,2000-03-24,QQQ
2009-10-13,42.37,42.58,64.66,120.5,2000-03-24,QQQ
2009-10-14,42.85,43.16,64.18,120.5,2000-03-24,QQQ
2009-10-15,42.87,43.06,64.27,120.5,2000-03-24,QQQ
2009-10-16,42.48,42.78,64.5,120.5,2000-03-24,QQQ
2009-10-19,42.59,43.21,64.14,120.5,2000-03-24,QQQ
2009-10-20,42.94,43.22,64.13,120.5,2000-03-24,QQQ
2009-10-21,43.06,43.14,64.2,120.5,2000-03-24,QQQ
2009-10-22,42.79,43.31,64.06,120.5,2000-03-24,QQQ
2009-10-23,43.02,43.13,64.21,120.5,2000-03-24,QQQ
2009-10-26,42.79,42.99,64.32,120.5,2000-03-24,QQQ
2009-10-27,42.18,42.34,64.86,120.5,2000-03-24,QQQ
2009-10-28,41.3,41.39,65.65,120.5,2000-03-24,QQQ
2009-10-29,41.54,42.09,65.07,120.5,2000-03-24,QQQ
2009-10-30,40.92,40.96,66.01,120.5,2000-03-24,QQQ
2009-11-02,40.64,41.13,65.87,120.5,2000-03-24,QQQ
2009-11-03,40.84,41.26,65.76,120.5,2000-03-24,QQQ
2009-11-04,41.28,41.33,65.7,120.5,2000-03-24,QQQ
2009-11-05,41.78,42.35,64.85,120.5,2000-03-24,QQQ
2009-11-06,42.08,42.6,64.65,120.5,2000-03-24,QQQ
2009-11-09,42.88,43.51,63.89,120.5,2000-03-24,QQQ
2009-11-10,43.4,43.62,63.8,120.5,2000-03-24,QQQ
2009-11-11,43.61,43.9,63.57,120.5,2000-03-24,QQQ
2009-11-12,43.55,43.65,63.78,120.5,2000-03-24,QQQ
2009-11-13,43.63,44.01,63.48,120.5,2000-03-24,QQQ
2009-11-16,44.12,44.46,63.1,120.5,2000-03-24,QQQ
2009-11-17,44.25,44.6,62.99,120.5,2000-03-24,QQQ
2009-11-18,44.05,44.35,63.2,120.5,2000-03-24,QQQ
2009-11-19,43.35,43.66,63.77,120.5,2000-03-24,QQQ
2009-11-20,43.28,43.44,63.95,120.5,2000-03-24,QQQ
2009-11-23,43.86,44.14,63.37,120.5,2000-03-24,QQQ
2009-11-24,43.73,43.99,63.49,120.5,2000-03-24,QQQ
2009-11-25,44.01,44.18,63.34,120.5,2000-03-24,QQQ
2009-11-27,42.9,43.51,63.89,120.5,2000-03-24,QQQ
2009-11-30,43.11,43.56,63.85,120.5,2000-03-24,QQQ
2009-12-01,43.88,44.01,63.48,120.5,2000-03-24,QQQ
2009-12-02,43.98,44.07,63.43,120.5,2000-03-24,QQQ
2009-12-03,43.88,43.89,63.58,120.5,2000-03-24,QQQ
2009-12-04,43.66,44.12,63.39,120.5,2000-03-24,QQQ
2009-12-07,43.82,43.91,63.56,120.5,2000-03-24,QQQ
2009-12-08,43.36,43.64,63.78,120.5,2000-03-24,QQQ
2009-12-09,43.32,44.08,63.42,120.5,2000-03-24,QQQ
2009-12-10,44.24,44.3,63.24,120.5,2000-03-24,QQQ
2009-12-11,43.95,44.13,63.38,120.5,2000-03-24,QQQ
2009-12-14,44.19,44.55,63.03,120.5,2000-03-24,QQQ
2009-12-15,44.17,44.3,63.24,120.5,2000-03-24,QQQ
2009-12-16,44.29,44.36,63.19,120.5,2000-03-24,QQQ
2009-12-17,43.76,43.82,63.63,120.5,2000-03-24,QQQ
2009-12-18,44.0,44.46,63.1,120.5,2000-03-24,QQQ
2009-12-21,44.67,44.96,62.69,120.5,2000-03-24,QQQ
2009-12-22,45.03,45.23,62.46,120.5,2000-03-24,QQQ
2009-12-23,45.21,45.56,62.19,120.5,2000-03-24,QQQ
2009-12-24,45.6,45.98,61.84,120.5,2000-03-24,QQQ
2009-12-28,45.94,46.22,61.64,120.5,2000-03-24,QQQ
2009-12-29,45.99,46.03,61.8,120.5,2000-03-24,QQQ
2009-12-30,45.96,46.17,61.68,120.5,2000-03-24,QQQ
2009-12-31,45.75,45.75,62.03,120.5,2000-03-24,QQQ
2010-01-04,46.27,46.42,61.48,120.5,2000-03-24,QQQ
2010-01-05,46.16,46.42,61.48,120.5,2000-03-24,QQQ
2010-01-06,46.07,46.14,61.71,120.5,2000-03-24,QQQ
2010-01-07,45.92,46.17,61.68,120.5,2000-03-24,QQQ
2010-01-08,45.93,46.55,61.37,120.5,2000-03-24,QQQ
2010-01-11,46.12,46.36,61.53,120.5,2000-03-24,QQQ
2010-01-12,45.53,45.78,62.01,120.5,2000-03-24,QQQ
2010-01-13,45.61,46.35,61.54,120.5,2000-03-24,QQQ
2010-01-14,46.22,46.39,61.5,120.5,2000-03-24,QQQ
2010-01-15,45.65,45.85,61.95,120.5,2000-03-24,QQQ
2010-01-19,45.95,46.59,61.34,120.5,2000-03-24,QQQ
2010-01-20,45.43,45.92,61.89,120.5,2000-03-24,QQQ
2010-01-21,45.3,45.49,62.25,120.5,2000-03-24,QQQ
2010-01-22,44.04,44.16,63.35,120.5,2000-03-24,QQQ
2010-01-25,44.12,44.31,63.23,120.5,2000-03-24,QQQ
2010-01-26,44.05,44.35,63.2,120.5,2000-03-24,QQQ
2010-01-27,44.01,44.7,62.9,120.5,2000-03-24,QQQ
2010-01-28,43.32,43.55,63.86,120.5,2000-03-24,QQQ
2010-01-29,42.63,42.79,64.49,120.5,2000-03-24,QQQ
2010-02-01,42.88,43.26,64.1,120.5,2000-03-24,QQQ
2010-02-02,43.03,43.65,63.78,120.5,2000-03-24,QQQ
2010-02-03,43.42,43.89,63.58,120.5,2000-03-24,QQQ
2010-02-04,42.62,42.62,64.63,120.5,2000-03-24,QQQ
2010-02-05,42.12,42.98,64.33,120.5,2000-03-24,QQQ
2010-02-08,42.64,42.67,64.59,120.5,2000-03-24,QQQ
2010-02-09,42.76,43.11,64.22,120.5,2000-03-24,QQQ
2010-02-10,42.75,43.02,64.3,120.5,2000-03-24,QQQ
2010-02-11,42.76,43.67,63.76,120.5,2000-03-24,QQQ
2010-02-12,43.16,43.76,63.68,120.5,2000-03-24,QQQ
2010-02-16,43.85,44.32,63.22,120.5,2000-03-24,QQQ
2010-02-17,44.26,44.57,63.01,120.5,2000-03-24,QQQ
2010-02-18,44.45,44.85,62.78,120.5,2000-03-24,QQQ
2010-02-19,44.62,44.83,62.8,120.5,2000-03-24,QQQ
2010-02-22,44.56,44.74,62.87,120.5,2000-03-24,QQQ
2010-02-23,43.95,44.16,63.35,120.5,2000-03-24,QQQ
2010-02-24,44.32,44.61,62.98,120.5,2000-03-24,QQQ
2010-02-25,43.83,44.6,62.99,120.5,2000-03-24,QQQ
2010-02-26,44.4,44.76,62.85,120.5,2000-03-24,QQQ
2010-03-01,44.95,45.41,62.32,120.5,2000-03-24,QQQ
2010-03-02,45.45,45.55,62.2,120.5,2000-03-24,QQQ
2010-03-03,45.43,45.6,62.16,120.5,2000-03-24,QQQ
2010-03-04,45.4,45.75,62.03,120.5,2000-03-24,QQQ
2010-03-05,45.99,46.44,61.46,120.5,2000-03-24,QQQ
2010-03-08,46.44,46.53,61.39,120.5,2000-03-24,QQQ
2010-03-09,46.4,46.79,61.17,120.5,2000-03-24,QQQ
2010-03-10,46.8,47.17,60.85,120.5,2000-03-24,QQQ
2010-03-11,46.98,47.35,60.71,120.5,2000-03-24,QQQ
2010-03-12,47.1,47.36,60.7,120.5,2000-03-24,QQQ
2010-03-15,46.91,47.24,60.8,120.5,2000-03-24,QQQ
2010-03-16,47.23,47.54,60.55,120.5,2000-03-24,QQQ
2010-03-17,47.53,47.67,60.44,120.5,2000-03-24,QQQ
2010-03-18,47.6,47.83,60.31,120.5,2000-03-24,QQQ
2010-03-19,47.32,47.49,60.59,120.5,2000-03-24,QQQ
2010-03-22,47.25,47.92,60.23,120.5,2000-03-24,QQQ
2010-03-23,47.77,48.25,59.96,120.5,2000-03-24,QQQ
2010-03-24,47.91,48.02,60.15,120.5,2000-03-24,QQQ
2010-03-25,47.9,47.95,60.21,120.5,2000-03-24,QQQ
2010-03-26,47.74,48.0,60.17,120.5,2000-03-24,QQQ
2010-03-29,48.1,48.23,59.98,120.5,2000-03-24,QQQ
2010-03-30,48.06,48.39,59.84,120.5,2000-03-24,QQQ
2010-03-31,48.07,48.16,60.03,120.5,2000-03-24,QQQ
2010-04-01,47.79,48.16,60.03,120.5,2000-03-24,QQQ
2010-04-05,48.14,48.61,59.66,120.5,2000-03-24,QQQ
2010-04-06,48.39,48.75,59.54,120.5,2000-03-24,QQQ
2010-04-07,48.37,48.63,59.64,120.5,2000-03-24,QQQ
2010-04-08,48.24,48.74,59.55,120.5,2000-03-24,QQQ
2010-04-09,48.63,49.03,59.31,120.5,2000-03-24,QQQ
2010-04-12,48.94,49.07,59.28,120.5,2000-03-24,QQQ
2010-04-13,48.86,49.32,59.07,120.5,2000-03-24,QQQ
2010-04-14,49.5,49.91,58.58,120.5,2000-03-24,QQQ
2010-04-15,49.87,50.13,58.4,120.5,2000-03-24,QQQ
2010-04-16,49.2,49.53,58.9,120.5,2000-03-24,QQQ
2010-04-19,48.9,49.5,58.92,120.5,2000-03-24,QQQ
2010-04-20,49.43,49.75,58.71,120.5,2000-03-24,QQQ
2010-04-21,49.72,50.03,58.48,120.5,2000-03-24,QQQ
2010-04-22,49.26,50.31,58.25,120.5,2000-03-24,QQQ
2010-04-23,50.09,50.52,58.07,120.5,2000-03-24,QQQ
2010-04-26,50.3,50.41,58.17,120.5,2000-03-24,QQQ
2010-04-27,49.21,49.34,59.05,120.5,2000-03-24,QQQ
2010-04-28,48.98,49.37,59.03,120.5,2000-03-24,QQQ
2010-04-29,49.61,50.23,58.32,120.5,2000-03-24,QQQ
2010-04-30,49.2,49.24,59.14,120.5,2000-03-24,QQQ
2010-05-03,49.43,49.93,58.56,120.5,2000-03-24,QQQ
2010-05-04,48.08,48.43,59.81,120.5,2000-03-24,QQQ
2010-05-05,47.64,48.18,60.02,120.5,2000-03-24,QQQ
2010-05-06,42.64,46.57,61.35,120.5,2000-03-24,QQQ
2010-05-07,44.28,45.41,62.32,120.5,2000-03-24,QQQ
2010-05-10,47.31,47.77,60.36,120.5,2000-03-24,QQQ
2010-05-11,47.2,47.72,60.4,120.5,2000-03-24,QQQ
2010-05-12,47.9,48.62,59.65,120.5,2000-03-24,QQQ
2010-05-13,47.73,47.85,60.29,120.5,2000-03-24,QQQ
2010-05-14,46.38,46.93,61.05,120.5,2000-03-24,QQQ
2010-05-17,46.07,47.08,60.93,120.5,2000-03-24,QQQ
2010-05-18,46.22,46.43,61.47,120.5,2000-03-24,QQQ
2010-05-19,45.55,46.06,61.78,120.5,2000-03-24,QQQ
2010-05-20,44.25,44.35,63.2,120.5,2000-03-24,QQQ
2010-05-21,43.49,44.84,62.79,120.5,2000-03-24,QQQ
2010-05-24,44.64,44.66,62.94,120.5,2000-03-24,QQQ
2010-05-25,43.23,44.7,62.9,120.5,2000-03-24,QQQ
2010-05-26,44.12,44.2,63.32,120.5,2000-03-24,QQQ
2010-05-27,45.09,45.87,61.93,120.5,2000-03-24,QQQ
2010-05-28,45.2,45.6,62.16,120.5,2000-03-24,QQQ
2010-06-01,45.13,45.18,62.51,120.5,2000-03-24,QQQ
2010-06-02,45.13,46.25,61.62,120.5,2000-03-24,QQQ
2010-06-03,46.08,46.69,61.25,120.5,2000-03-24,QQQ
2010-06-04,44.94,45.09,62.58,120.5,2000-03-24,QQQ
2010-06-07,44.22,44.27,63.26,120.5,2000-03-24,QQQ
2010-06-08,43.59,44.19,63.33,120.5,2000-03-24,QQQ
2010-06-09,43.69,43.82,63.63,120.5,2000-03-24,QQQ
2010-06-10,44.24,45.07,62.6,120.5,2000-03-24,QQQ
2010-06-11,44.61,45.5,62.24,120.5,2000-03-24,QQQ
2010-06-14,45.41,45.49,62.25,120.5,2000-03-24,QQQ
2010-06-15,45.45,46.71,61.24,120.5,2000-03-24,QQQ
2010-06-16,46.5,46.9,61.08,120.5,2000-03-24,QQQ
2010-06-17,46.64,47.05,60.95,120.5,2000-03-24,QQQ
2010-06-18,46.86,47.0,61.0,120.5,2000-03-24,QQQ
2010-06-21,46.33,46.6,61.33,120.5,2000-03-24,QQQ
2010-06-22,46.15,46.24,61.63,120.5,2000-03-24,QQQ
2010-06-23,45.69,46.05,61.78,120.5,2000-03-24,QQQ
2010-06-24,45.2,45.35,62.37,120.5,2000-03-24,QQQ
2010-06-25,44.95,45.27,62.43,120.5,2000-03-24,QQQ
2010-06-28,44.81,45.11,62.56,120.5,2000-03-24,QQQ
2010-06-29,43.07,43.37,64.01,120.5,2000-03-24,QQQ
2010-06-30,42.64,42.71,64.56,120.5,2000-03-24,QQQ
2010-07-01,41.77,42.59,64.66,120.5,2000-03-24,QQQ
2010-07-02,42.09,42.47,64.76,120.5,2000-03-24,QQQ
2010-07-06,42.25,42.6,64.65,120.5,2000-03-24,QQQ
2010-07-07,42.7,43.96,63.52,120.5,2000-03-24,QQQ
2010-07-08,43.68,44.2,63.32,120.5,2000-03-24,QQQ
2010-07-09,44.08,44.62,62.97,120.5,2000-03-24,QQQ
2010-07-12,44.46,44.75,62.86,120.5,2000-03-24,QQQ
2010-07-13,44.8,45.33,62.38,120.5,2000-03-24,QQQ
2010-07-14,45.24,45.56,62.19,120.5,2000-03-24,QQQ
2010-07-15,44.99,45.6,62.16,120.5,2000-03-24,QQQ
2010-07-16,44.3,44.34,63.2,120.5,2000-03-24,QQQ
2010-07-19,44.1,44.72,62.89,120.5,2000-03-24,QQQ
2010-07-20,43.86,45.26,62.44,120.5,2000-03-24,QQQ
2010-07-21,44.56,44.64,62.95,120.5,2000-03-24,QQQ
2010-07-22,45.24,45.77,62.02,120.5,2000-03-24,QQQ
2010-07-23,45.38,46.06,61.78,120.5,2000-03-24,QQQ
2010-07-26,45.91,46.44,61.46,120.5,2000-03-24,QQQ
2010-07-27,46.21,46.42,61.48,120.5,2000-03-24,QQQ
2010-07-28,45.88,46.05,61.78,120.5,2000-03-24,QQQ
2010-07-29,45.25,45.71,62.07,120.5,2000-03-24,QQQ
2010-07-30,45.07,45.81,61.98,120.5,2000-03-24,QQQ
2010-08-02,46.21,46.67,61.27,120.5,2000-03-24,QQQ
2010-08-03,46.25,46.47,61.44,120.5,2000-03-24,QQQ
2010-08-04,46.5,46.94,61.05,120.5,2000-03-24,QQQ
2010-08-05,46.52,46.83,61.14,120.5,2000-03-24,QQQ
2010-08-06,46.05,46.76,61.2,120.5,2000-03-24,QQQ
2010-08-09,46.79,47.08,60.93,120.5,2000-03-24,QQQ
2010-08-10,46.28,46.67,61.27,120.5,2000-03-24,QQQ
2010-08-11,45.21,45.4,62.32,120.5,2000-03-24,QQQ
2010-08-12,44.45,45.04,62.62,120.5,2000-03-24,QQQ
2010-08-13,44.71,44.72,62.89,120.5,2000-03-24,QQQ
2010-08-16,44.3,44.8,62.82,120.5,2000-03-24,QQQ
2010-08-17,45.03,45.37,62.35,120.5,2000-03-24,QQQ
2010-08-18,45.11,45.55,62.2,120.5,2000-03-24,QQQ
2010-08-19,44.56,44.86,62.77,120.5,2000-03-24,QQQ
2010-08-20,44.54,44.92,62.72,120.5,2000-03-24,QQQ
2010-08-23,44.46,44.48,63.09,120.5,2000-03-24,QQQ
2010-08-24,43.47,43.65,63.78,120.5,2000-03-24,QQQ
2010-08-25,43.27,44.07,63.43,120.5,2000-03-24,QQQ
2010-08-26,43.5,43.54,63.87,120.5,2000-03-24,QQQ
2010-08-27,42.97,44.07,63.43,120.5,2000-03-24,QQQ
2010-08-30,43.6,43.61,63.81,120.5,2000-03-24,QQQ
2010-08-31,43.18,43.46,63.93,120.5,2000-03-24,QQQ
2010-09-01,44.07,44.76,62.85,120.5,2000-03-24,QQQ
2010-09-02,44.73,45.26,62.44,120.5,2000-03-24,QQQ
2010-09-03,45.55,46.01,61.82,120.5,2000-03-24,QQQ
2010-09-07,45.63,45.7,62.07,120.5,2000-03-24,QQQ
2010-09-08,45.82,46.25,61.62,120.5,2000-03-24,QQQ
2010-09-09,46.32,46.43,61.47,120.5,2000-03-24,QQQ
2010-09-10,46.25,46.6,61.33,120.5,2000-03-24,QQQ
2010-09-13,46.94,47.25,60.79,120.5,2000-03-24,QQQ
2010-09-14,47.08,47.45,60.62,120.5,2000-03-24,QQQ
2010-09-15,47.19,47.75,60.37,120.5,2000-03-24,QQQ
2010-09-16,47.54,47.94,60.22,120.5,2000-03-24,QQQ
2010-09-17,47.75,47.99,60.17,120.5,2000-03-24,QQQ
2010-09-20,48.11,48.83,59.48,120.5,2000-03-24,QQQ
2010-09-21,48.61,48.82,59.49,120.5,2000-03-24,QQQ
2010-09-22,48.42,48.69,59.59,120.5,2000-03-24,QQQ
2010-09-23,48.32,48.67,59.61,120.5,2000-03-24,QQQ
2010-09-24,49.15,49.66,58.79,120.5,2000-03-24,QQQ
2010-09-27,49.35,49.39,59.01,120.5,2000-03-24,QQQ
2010-09-28,48.59,49.37,59.03,120.5,2000-03-24,QQQ
2010-09-29,49.11,49.29,59.1,120.5,2000-03-24,QQQ
2010-09-30,48.75,49.07,59.28,120.5,2000-03-24,QQQ
2010-10-01,48.78,49.01,59.33,120.5,2000-03-24,QQQ
2010-10-04,48.2,48.48,59.77,120.5,2000-03-24,QQQ
2010-10-05,49.0,49.66,58.79,120.5,2000-03-24,QQQ
2010-10-06,48.91,49.23,59.15,120.5,2000-03-24,QQQ
2010-10-07,49.0,49.41,59.0,120.5,2000-03-24,QQQ
2010-10-08,49.08,49.75,58.71,120.5,2000-03-24,QQQ
2010-10-11,49.62,49.77,58.7,120.5,2000-03-24,QQQ
2010-10-12,49.26,50.11,58.41,120.5,2000-03-24,QQQ
2010-10-13,50.28,50.52,58.07,120.5,2000-03-24,QQQ
2010-10-14,50.17,50.42,58.16,120.5,2000-03-24,QQQ
2010-10-15,50.63,51.49,57.27,120.5,2000-03-24,QQQ
2010-10-18,51.3,51.3,57.43,120.5,2000-03-24,QQQ
2010-10-19,50.42,50.82,57.83,120.5,2000-03-24,QQQ
2010-10-20,50.87,51.19,57.52,120.5,2000-03-24,QQQ
2010-10-21,50.79,51.29,57.44,120.5,2000-03-24,QQQ
2010-10-22,51.21,51.64,57.15,120.5,2000-03-24,QQQ
2010-10-25,51.85,51.89,56.94,120.5,2000-03-24,QQQ
2010-10-26,51.42,52.03,56.82,120.5,2000-03-24,QQQ
2010-10-27,51.66,52.19,56.69,120.5,2000-03-24,QQQ
2010-10-28,51.84,52.3,56.6,120.5,2000-03-24,QQQ
2010-10-29,52.17,52.18,56.7,120.5,2000-03-24,QQQ
2010-11-01,51.98,52.22,56.66,120.5,2000-03-24,QQQ
2010-11-02,52.58,52.78,56.2,120.5,2000-03-24,QQQ
2010-11-03,52.36,53.02,56.0,120.5,2000-03-24,QQQ
2010-11-04,53.5,53.67,55.46,120.5,2000-03-24,QQQ
2010-11-05,53.51,53.67,55.46,120.5,2000-03-24,QQQ
2010-11-08,53.45,53.74,55.4,120.5,2000-03-24,QQQ
2010-11-09,53.21,53.45,55.64,120.5,2000-03-24,QQQ
2010-11-10,53.1,53.72,55.42,120.5,2000-03-24,QQQ
2010-11-11,52.66,53.38,55.7,120.5,2000-03-24,QQQ
2010-11-12,52.11,52.51,56.42,120.5,2000-03-24,QQQ
2010-11-15,52.29,52.31,56.59,120.5,2000-03-24,QQQ
2010-11-16,50.85,51.45,57.3,120.5,2000-03-24,QQQ
2010-11-17,51.35,51.6,57.18,120.5,2000-03-24,QQQ
2010-11-18,52.13,52.43,56.49,120.5,2000-03-24,QQQ
2010-11-19,52.14,52.47,56.46,120.5,2000-03-24,QQQ
2010-11-22,52.17,52.91,56.09,120.5,2000-03-24,QQQ
2010-11-23,51.77,52.07,56.79,120.5,2000-03-24,QQQ
2010-11-24,52.56,53.12,55.92,120.5,2000-03-24,QQQ
2010-11-26,52.67,52.77,56.21,120.5,2000-03-24,QQQ
2010-11-29,52.1,52.73,56.24,120.5,2000-03-24,QQQ
2010-11-30,51.88,52.09,56.77,120.5,2000-03-24,QQQ
2010-12-01,52.84,53.19,55.86,120.5,2000-03-24,QQQ
2010-12-02,53.21,53.73,55.41,120.5,2000-03-24,QQQ
2010-12-03,53.5,53.87,55.29,120.5,2000-03-24,QQQ
2010-12-06,53.68,53.85,55.31,120.5,2000-03-24,QQQ
2010-12-07,53.82,53.88,55.29,120.5,2000-03-24,QQQ
2010-12-08,53.69,54.08,55.12,120.5,2000-03-24,QQQ
2010-12-09,53.95,54.13,55.08,120.5,2000-03-24,QQQ
2010-12-10,54.09,54.49,54.78,120.5,2000-03-24,QQQ
2010-12-13,54.27,54.3,54.94,120.5,2000-03-24,QQQ
2010-12-14,54.23,54.4,54.85,120.5,2000-03-24,QQQ
2010-12-15,54.03,54.16,55.05,120.5,2000-03-24,QQQ
2010-12-16,54.06,54.58,54.71,120.5,2000-03-24,QQQ
2010-12-17,54.41,54.52,54.76,120.5,2000-03-24,QQQ
2010-12-20,54.16,54.56,54.72,120.5,2000-03-24,QQQ
2010-12-21,54.62,54.89,54.45,120.5,2000-03-24,QQQ
2010-12-22,54.79,54.88,54.46,120.5,2000-03-24,QQQ
2010-12-23,54.61,54.74,54.57,120.5,2000-03-24,QQQ
2010-12-27,54.21,54.77,54.55,120.5,2000-03-24,QQQ
2010-12-28,54.55,54.67,54.63,120.5,2000-03-24,QQQ
2010-12-29,54.73,54.79,54.53,120.5,2000-03-24,QQQ
2010-12-30,54.55,54.66,54.64,120.5,2000-03-24,QQQ
2010-12-31,54.21,54.46,54.8,120.5,2000-03-24,QQQ
2011-01-03,54.95,55.31,54.1,120.5,2000-03-24,QQQ
2011-01-04,54.92,55.27,54.13,120.5,2000-03-24,QQQ
2011-01-05,55.07,55.74,53.74,120.5,2000-03-24,QQQ
2011-01-06,55.68,55.92,53.59,120.5,2000-03-24,QQQ
2011-01-07,55.32,55.87,53.63,120.5,2000-03-24,QQQ
2011-01-10,55.58,56.08,53.46,120.5,2000-03-24,QQQ
2011-01-11,55.95,56.16,53.39,120.5,2000-03-24,QQQ
2011-01-12,56.2,56.56,53.06,120.5,2000-03-24,QQQ
2011-01-13,56.41,56.58,53.05,120.5,2000-03-24,QQQ
2011-01-14,56.46,57.0,52.7,120.5,2000-03-24,QQQ
2011-01-18,56.49,57.16,52.56,120.5,2000-03-24,QQQ
2011-01-19,56.32,56.51,53.1,120.5,2000-03-24,QQQ
2011-01-20,55.68,56.11,53.44,120.5,2000-03-24,QQQ
2011-01-21,55.65,55.68,53.79,120.5,2000-03-24,QQQ
2011-01-24,55.68,56.45,53.15,120.5,2000-03-24,QQQ
2011-01-25,56.05,56.53,53.09,120.5,2000-03-24,QQQ
2011-01-26,56.45,56.83,52.84,120.5,2000-03-24,QQQ
2011-01-27,56.92,57.18,52.55,120.5,2000-03-24,QQQ
2011-01-28,55.47,55.73,53.75,120.5,2000-03-24,QQQ
2011-01-31,55.39,56.0,53.53,120.5,2000-03-24,QQQ
2011-02-01,56.36,57.05,52.66,120.5,2000-03-24,QQQ
2011-02-02,56.84,56.96,52.73,120.5,2000-03-24,QQQ
2011-02-03,56.4,57.06,52.65,120.5,2000-03-24,QQQ
2011-02-04,56.9,57.38,52.38,120.5,2000-03-24,QQQ
2011-02-07,57.4,57.65,52.16,120.5,2000-03-24,QQQ
2011-02-08,57.56,58.03,51.84,120.5,2000-03-24,QQQ
2011-02-09,57.75,57.93,51.93,120.5,2000-03-24,QQQ
2011-02-10,57.49,58.02,51.85,120.5,2000-03-24,QQQ
2011-02-11,57.77,58.44,51.5,120.5,2000-03-24,QQQ
2011-02-14,58.38,58.58,51.39,120.5,2000-03-24,QQQ
2011-02-15,58.23,58.5,51.45,120.5,2000-03-24,QQQ
2011-02-16,58.63,58.88,51.14,120.5,2000-03-24,QQQ
2011-02-17,58.55,58.86,51.15,120.5,2000-03-24,QQQ
2011-02-18,58.51,58.73,51.26,120.5,2000-03-24,QQQ
2011-02-22,56.94,57.03,52.67,120.5,2000-03-24,QQQ
2011-02-23,56.13,56.56,53.06,120.5,2000-03-24,QQQ
2011-02-24,56.14,56.86,52.81,120.5,2000-03-24,QQQ
2011-02-25,57.12,57.65,52.16,120.5,2000-03-24,QQQ
2011-02-28,57.43,57.77,52.06,120.5,2000-03-24,QQQ
2011-03-01,56.7,56.84,52.83,120.5,2000-03-24,QQQ
2011-03-02,56.79,57.14,52.58,120.5,2000-03-24,QQQ
2011-03-03,57.67,58.27,51.64,120.5,2000-03-24,QQQ
2011-03-04,57.59,57.97,51.89,120.5,2000-03-24,QQQ
2011-03-07,56.67,57.19,52.54,120.5,2000-03-24,QQQ
2011-03-08,56.77,57.42,52.35,120.5,2000-03-24,QQQ
2011-03-09,56.72,57.03,52.67,120.5,2000-03-24,QQQ
2011-03-10,55.91,56.14,53.41,120.5,2000-03-24,QQQ
2011-03-11,55.82,56.49,53.12,120.5,2000-03-24,QQQ
2011-03-14,55.86,56.29,53.29,120.5,2000-03-24,QQQ
2011-03-15,54.47,55.49,53.95,120.5,2000-03-24,QQQ
2011-03-16,53.77,54.15,55.06,120.5,2000-03-24,QQQ
2011-03-17,54.13,54.65,54.65,120.5,2000-03-24,QQQ
2011-03-18,54.41,54.45,54.81,120.5,2000-03-24,QQQ
2011-03-21,54.5,55.5,53.94,120.5,2000-03-24,QQQ
2011-03-22,55.28,55.4,54.02,120.5,2000-03-24,QQQ
2011-03-23,54.82,55.71,53.77,120.5,2000-03-24,QQQ
2011-03-24,55.82,56.7,52.95,120.5,2000-03-24,QQQ
2011-03-25,56.73,56.84,52.83,120.5,2000-03-24,QQQ
2011-03-28,56.5,56.53,53.09,120.5,2000-03-24,QQQ
2011-03-29,56.23,57.08,52.63,120.5,2000-03-24,QQQ
2011-03-30,57.08,57.35,52.41,120.5,2000-03-24,QQQ
2011-03-31,57.15,57.43,52.34,120.5,2000-03-24,QQQ
2011-04-01,57.29,57.46,52.32,120.5,2000-03-24,QQQ
2011-04-04,57.02,57.27,52.47,120.5,2000-03-24,QQQ
2011-04-05,57.0,57.12,52.6,120.5,2000-03-24,QQQ
2011-04-06,56.93,57.26,52.48,120.5,2000-03-24,QQQ
2011-04-07,56.81,57.22,52.51,120.5,2000-03-24,QQQ
2011-04-08,56.65,56.95,52.74,120.5,2000-03-24,QQQ
2011-04-11,56.56,56.76,52.9,120.5,2000-03-24,QQQ
2011-04-12,56.15,56.37,53.22,120.5,2000-03-24,QQQ
2011-04-13,56.4,56.85,52.82,120.5,2000-03-24,QQQ
2011-04-14,56.23,56.75,52.9,120.5,2000-03-24,QQQ
2011-04-15,56.28,56.65,52.99,120.5,2000-03-24,QQQ
2011-04-18,55.32,56.25,53.32,120.5,2000-03-24,QQQ
2011-04-19,56.1,56.6,53.03,120.5,2000-03-24,QQQ
2011-04-20,57.53,57.88,51.97,120.5,2000-03-24,QQQ
2011-04-21,58.16,58.34,51.59,120.5,2000-03-24,QQQ
